Day,Duration,Previous,gender
2017-03-21,1,1,Female
2017-03-21,1,0,Male
2017-03-21,6,0,Unlisted
2017-03-21,2,0,Other
2017-03-21,2,1,Other
2017-03-21,4,0,Unlisted
2017-03-21,4,0,Male
2017-03-21,7,1,Female
2017-03-21,3,1,Other
2017-03-21,9,1,Female
2017-03-21,3,1,Other
2017-03-21,8,0,Other
2017-03-21,6,0,Other
2017-03-21,31,0,Other
2017-03-21,14,0,Female
2017-03-21,4,0,Other
2017-03-21,18,1,Other
2017-03-21,3,1,Male
2017-03-21,12,0,Unlisted
2017-03-21,7,0,Male
2017-03-21,7,0,Unlisted
2017-03-21,2,1,Female
2017-03-21,8,0,Unlisted
2017-03-21,4,0,Female
2017-03-21,4,0,Female
2017-03-21,4,1,Male
2017-03-21,23,1,Other
2017-03-21,5,1,Unlisted
2017-03-21,3,1,Male
2017-03-21,3,1,Unlisted
2017-03-21,7,0,Female
2017-03-21,7,0,Unlisted
2017-03-21,2,1,Other
2017-03-21,6,1,Unlisted
2017-03-21,9,0,Male
2017-03-21,6,1,Female
2017-03-21,13,1,Unlisted
2017-03-21,4,0,Male
2017-03-21,11,0,Other
2017-03-21,7,1,Male
2017-03-21,1,0,Unlisted
2017-03-21,5,1,Male
2017-03-21,9,1,Female
2017-03-21,2,0,Unlisted
2017-03-21,1,0,Other
2017-03-21,1,1,Male
2017-03-21,2,0,Other
2017-03-21,21,1,Unlisted
2017-03-21,9,0,Other
2017-03-21,9,1,Male
2017-03-21,3,0,Other
2017-03-21,16,0,Other
2017-03-21,9,0,Other
2017-03-21,13,1,Male
2017-03-21,2,0,Male
2017-03-21,5,1,Unlisted
2017-03-21,17,0,Unlisted
2017-03-21,7,1,Female
2017-03-21,11,0,Unlisted
2017-03-21,1,0,Other
2017-03-21,2,0,Other
2017-03-21,15,0,Other
2017-03-21,1,1,Unlisted
2017-03-21,5,0,Male
2017-03-21,12,0,Unlisted
2017-03-21,9,1,Unlisted
2017-03-21,3,0,Male
2017-03-21,8,1,Female
2017-03-21,5,1,Unlisted
2017-03-21,25,1,Male
2017-03-21,2,1,Other
2017-03-21,7,0,Male
2017-03-21,3,1,Male
2017-03-21,2,0,Male
2017-03-21,21,0,Male
2017-03-21,10,1,Other
2017-03-21,10,1,Female
2017-03-21,13,1,Female
2017-03-21,6,0,Male
2017-03-21,7,1,Other
2017-03-21,2,0,Other
2017-03-21,6,1,Male
2017-03-21,5,1,Female
2017-03-21,5,0,Male
2017-03-21,24,1,Female
2017-03-21,5,1,Unlisted
2017-03-21,4,0,Male
2017-03-21,1,0,Female
2017-03-21,11,1,Male
2017-03-21,3,0,Female
2017-03-21,6,0,Male
2017-03-21,14,0,Male
2017-03-21,11,1,Female
2017-03-21,4,1,Other
2017-03-21,1,1,Female
2017-03-21,12,1,Female
2017-03-21,2,0,Male
2017-03-21,4,1,Unlisted
2017-03-21,3,0,Unlisted
2017-03-22,1,0,Female
2017-03-22,5,0,Other
2017-03-22,5,1,Male
2017-03-22,1,0,Other
2017-03-22,17,1,Female
2017-03-22,6,1,Male
2017-03-22,9,1,Female
2017-03-22,14,1,Male
2017-03-22,15,1,Female
2017-03-22,7,0,Other
2017-03-22,2,0,Other
2017-03-22,11,0,Male
2017-03-22,8,0,Other
2017-03-22,9,1,Unlisted
2017-03-22,1,1,Other
2017-03-22,1,0,Male
2017-03-22,13,1,Female
2017-03-22,1,0,Male
2017-03-22,1,0,Female
2017-03-22,2,1,Female
2017-03-22,4,1,Female
2017-03-22,16,0,Unlisted
2017-03-22,8,1,Other
2017-03-22,1,1,Female
2017-03-22,11,1,Unlisted
2017-03-22,6,0,Other
2017-03-22,6,1,Female
2017-03-22,9,0,Male
2017-03-22,1,0,Unlisted
2017-03-22,1,0,Male
2017-03-22,4,0,Unlisted
2017-03-22,19,1,Other
2017-03-22,2,0,Unlisted
2017-03-22,16,0,Male
2017-03-22,6,0,Unlisted
2017-03-22,7,0,Other
2017-03-22,4,1,Female
2017-03-22,2,1,Unlisted
2017-03-22,19,0,Other
2017-03-22,2,0,Unlisted
2017-03-22,1,1,Female
2017-03-22,22,1,Other
2017-03-22,10,1,Male
2017-03-22,12,0,Other
2017-03-22,3,0,Unlisted
2017-03-22,3,0,Other
2017-03-22,7,0,Unlisted
2017-03-22,1,0,Male
2017-03-22,16,1,Other
2017-03-22,1,0,Male
2017-03-22,2,0,Other
2017-03-22,11,0,Unlisted
2017-03-22,4,1,Male
2017-03-22,6,1,Female
2017-03-22,5,0,Other
2017-03-22,7,0,Unlisted
2017-03-22,10,0,Male
2017-03-22,1,1,Male
2017-03-22,2,1,Other
2017-03-22,9,0,Male
2017-03-22,3,0,Other
2017-03-22,4,1,Female
2017-03-22,13,1,Unlisted
2017-03-22,10,1,Female
2017-03-22,54,0,Other
2017-03-22,13,1,Female
2017-03-22,1,0,Other
2017-03-22,4,0,Male
2017-03-22,10,1,Unlisted
2017-03-22,8,0,Other
2017-03-22,5,1,Male
2017-03-22,8,0,Female
2017-03-22,6,0,Unlisted
2017-03-22,1,1,Female
2017-03-22,10,0,Male
2017-03-22,3,1,Unlisted
2017-03-22,14,1,Unlisted
2017-03-22,2,0,Male
2017-03-22,9,1,Male
2017-03-22,9,0,Other
2017-03-22,8,1,Other
2017-03-22,3,1,Male
2017-03-22,20,1,Unlisted
2017-03-22,3,1,Male
2017-03-22,6,1,Female
2017-03-22,19,0,Unlisted
2017-03-22,1,0,Unlisted
2017-03-22,11,1,Unlisted
2017-03-22,10,0,Other
2017-03-22,4,1,Female
2017-03-22,1,0,Unlisted
2017-03-22,3,0,Other
2017-03-22,1,0,Male
2017-03-22,22,1,Female
2017-03-22,2,0,Female
2017-03-22,16,1,Unlisted
2017-03-22,2,0,Unlisted
2017-03-22,6,1,Female
2017-03-22,11,1,Male
2017-03-22,6,1,Unlisted
2017-03-22,1,0,Female
2017-03-22,10,1,Male
2017-03-22,6,1,Male
2017-03-22,1,1,Male
2017-03-22,2,1,Female
2017-03-22,3,0,Female
2017-03-22,5,1,Female
2017-03-22,2,1,Unlisted
2017-03-22,2,0,Female
2017-03-22,2,0,Female
2017-03-22,6,0,Unlisted
2017-03-22,4,1,Unlisted
2017-03-22,1,1,Other
2017-03-22,3,0,Unlisted
2017-03-22,4,0,Male
2017-03-22,1,0,Male
2017-03-22,3,0,Female
2017-03-22,4,0,Female
2017-03-22,1,0,Unlisted
2017-03-22,5,1,Other
2017-03-22,2,1,Other
2017-03-22,11,0,Other
2017-03-22,13,1,Female
2017-03-22,1,1,Male
2017-03-22,4,1,Female
2017-03-22,10,1,Male
2017-03-22,7,0,Unlisted
2017-03-22,1,1,Unlisted
2017-03-22,1,0,Female
2017-03-22,7,0,Male
2017-03-22,2,0,Other
2017-03-22,4,1,Female
2017-03-22,3,1,Unlisted
2017-03-22,8,0,Unlisted
2017-03-22,8,1,Female
2017-03-22,5,1,Unlisted
2017-03-22,6,1,Other
2017-03-22,3,1,Unlisted
2017-03-22,5,1,Female
2017-03-22,1,0,Female
2017-03-22,6,1,Male
2017-03-22,4,1,Male
2017-03-22,1,1,Male
2017-03-22,2,1,Male
2017-03-22,45,0,Female
2017-03-22,5,1,Other
2017-03-22,3,1,Male
2017-03-22,13,1,Male
2017-03-22,6,1,Other
2017-03-22,2,1,Male
2017-03-22,1,0,Other
2017-03-22,9,0,Other
2017-03-22,26,0,Other
2017-03-23,13,1,Unlisted
2017-03-23,3,1,Female
2017-03-23,13,1,Other
2017-03-23,11,0,Other
2017-03-23,1,1,Other
2017-03-23,3,1,Other
2017-03-23,3,1,Female
2017-03-23,1,0,Female
2017-03-23,11,1,Female
2017-03-23,16,0,Other
2017-03-23,10,0,Unlisted
2017-03-23,27,0,Unlisted
2017-03-23,10,0,Unlisted
2017-03-23,1,0,Other
2017-03-23,10,0,Male
2017-03-23,4,1,Male
2017-03-23,1,1,Other
2017-03-23,4,0,Other
2017-03-23,8,1,Male
2017-03-23,11,1,Male
2017-03-23,13,0,Male
2017-03-23,5,1,Other
2017-03-23,11,1,Other
2017-03-23,5,1,Female
2017-03-23,2,0,Female
2017-03-23,8,0,Other
2017-03-23,8,0,Other
2017-03-23,4,0,Other
2017-03-23,6,0,Unlisted
2017-03-23,3,1,Female
2017-03-23,8,1,Male
2017-03-23,3,0,Male
2017-03-23,7,1,Male
2017-03-23,1,1,Male
2017-03-23,2,1,Female
2017-03-23,7,1,Unlisted
2017-03-23,6,1,Male
2017-03-23,13,0,Female
2017-03-23,1,1,Male
2017-03-23,1,1,Unlisted
2017-03-23,3,1,Unlisted
2017-03-23,2,0,Other
2017-03-23,2,0,Other
2017-03-23,5,0,Unlisted
2017-03-23,5,0,Unlisted
2017-03-23,2,1,Unlisted
2017-03-23,1,1,Other
2017-03-23,14,0,Unlisted
2017-03-23,3,1,Female
2017-03-23,3,1,Female
2017-03-23,2,0,Female
2017-03-23,7,0,Other
2017-03-23,1,1,Unlisted
2017-03-23,5,0,Female
2017-03-23,16,1,Female
2017-03-23,1,1,Unlisted
2017-03-23,2,1,Male
2017-03-23,1,0,Unlisted
2017-03-23,9,1,Male
2017-03-23,2,0,Female
2017-03-23,9,1,Unlisted
2017-03-23,3,1,Unlisted
2017-03-23,4,1,Male
2017-03-23,4,0,Unlisted
2017-03-23,2,0,Other
2017-03-23,5,0,Male
2017-03-23,13,1,Unlisted
2017-03-23,2,1,Female
2017-03-23,1,1,Male
2017-03-23,2,0,Other
2017-03-23,11,0,Other
2017-03-23,1,0,Unlisted
2017-03-23,4,1,Other
2017-03-23,2,1,Female
2017-03-23,2,0,Other
2017-03-23,3,0,Other
2017-03-23,7,1,Other
2017-03-23,3,1,Female
2017-03-23,2,0,Female
2017-03-23,3,1,Male
2017-03-23,12,1,Other
2017-03-23,9,1,Unlisted
2017-03-23,1,1,Female
2017-03-23,3,1,Female
2017-03-23,3,0,Other
2017-03-23,3,0,Unlisted
2017-03-23,8,1,Other
2017-03-23,10,0,Female
2017-03-23,5,0,Unlisted
2017-03-23,19,1,Female
2017-03-23,11,1,Other
2017-03-23,2,0,Unlisted
2017-03-23,5,0,Male
2017-03-23,5,1,Female
2017-03-23,3,0,Male
2017-03-23,18,0,Male
2017-03-23,7,0,Male
2017-03-23,6,1,Female
2017-03-23,24,0,Unlisted
2017-03-23,6,0,Other
2017-03-23,2,1,Female
2017-03-23,5,1,Female
2017-03-23,11,0,Male
2017-03-23,5,1,Female
2017-03-23,5,1,Female
2017-03-23,4,1,Female
2017-03-23,13,0,Other
2017-03-23,7,1,Male
2017-03-23,2,1,Male
2017-03-23,3,1,Male
2017-03-23,23,0,Other
2017-03-23,7,0,Other
2017-03-23,5,0,Other
2017-03-23,4,1,Other
2017-03-23,4,0,Female
2017-03-23,7,1,Male
2017-03-23,2,0,Male
2017-03-24,5,1,Unlisted
2017-03-24,11,0,Other
2017-03-24,4,1,Male
2017-03-24,8,0,Male
2017-03-24,7,1,Female
2017-03-24,1,1,Other
2017-03-24,4,1,Male
2017-03-24,1,1,Other
2017-03-24,31,1,Other
2017-03-24,2,1,Female
2017-03-24,27,0,Other
2017-03-24,2,1,Unlisted
2017-03-24,40,0,Female
2017-03-24,1,1,Other
2017-03-24,10,0,Female
2017-03-24,2,0,Male
2017-03-24,2,0,Female
2017-03-24,8,1,Male
2017-03-24,1,0,Unlisted
2017-03-24,6,0,Female
2017-03-24,1,0,Unlisted
2017-03-24,20,1,Unlisted
2017-03-24,4,1,Unlisted
2017-03-24,1,0,Unlisted
2017-03-24,12,1,Female
2017-03-24,20,0,Female
2017-03-24,2,1,Unlisted
2017-03-24,1,1,Other
2017-03-24,3,0,Unlisted
2017-03-24,4,0,Female
2017-03-24,6,0,Unlisted
2017-03-24,7,1,Other
2017-03-24,1,1,Unlisted
2017-03-24,6,1,Unlisted
2017-03-24,16,0,Other
2017-03-24,1,0,Unlisted
2017-03-24,2,0,Male
2017-03-24,15,0,Female
2017-03-24,1,1,Unlisted
2017-03-24,21,1,Male
2017-03-24,1,0,Female
2017-03-24,7,1,Other
2017-03-24,1,0,Unlisted
2017-03-24,12,0,Female
2017-03-24,1,0,Unlisted
2017-03-24,5,0,Other
2017-03-24,15,0,Other
2017-03-24,10,1,Other
2017-03-24,2,0,Male
2017-03-24,1,0,Unlisted
2017-03-24,2,0,Unlisted
2017-03-24,2,1,Unlisted
2017-03-24,3,1,Female
2017-03-24,5,1,Male
2017-03-24,23,0,Female
2017-03-24,12,1,Other
2017-03-24,3,1,Unlisted
2017-03-24,18,0,Female
2017-03-24,16,0,Female
2017-03-24,1,1,Male
2017-03-24,3,1,Female
2017-03-24,1,0,Male
2017-03-24,31,1,Other
2017-03-24,5,1,Unlisted
2017-03-24,11,1,Unlisted
2017-03-24,6,1,Unlisted
2017-03-24,3,1,Unlisted
2017-03-24,1,1,Other
2017-03-24,2,0,Male
2017-03-24,4,1,Male
2017-03-24,7,1,Other
2017-03-24,10,1,Unlisted
2017-03-24,7,1,Male
2017-03-24,26,1,Other
2017-03-24,10,1,Female
2017-03-24,1,0,Female
2017-03-24,9,1,Male
2017-03-24,1,0,Unlisted
2017-03-24,3,1,Unlisted
2017-03-24,11,0,Unlisted
2017-03-24,24,1,Unlisted
2017-03-24,1,1,Male
2017-03-24,6,0,Male
2017-03-24,1,1,Unlisted
2017-03-24,15,1,Other
2017-03-24,4,1,Unlisted
2017-03-24,8,1,Male
2017-03-24,5,0,Other
2017-03-24,4,0,Unlisted
2017-03-24,11,1,Female
2017-03-24,7,0,Female
2017-03-24,24,1,Other
2017-03-24,14,1,Female
2017-03-24,10,0,Male
2017-03-24,1,0,Other
2017-03-24,10,1,Male
2017-03-25,9,0,Female
2017-03-25,6,0,Unlisted
2017-03-25,2,1,Other
2017-03-25,5,1,Male
2017-03-25,1,1,Male
2017-03-25,2,0,Other
2017-03-25,18,0,Other
2017-03-25,7,1,Female
2017-03-25,8,0,Unlisted
2017-03-25,7,1,Other
2017-03-25,7,1,Unlisted
2017-03-25,9,1,Male
2017-03-25,4,1,Other
2017-03-25,3,0,Unlisted
2017-03-25,10,1,Unlisted
2017-03-25,1,0,Unlisted
2017-03-25,7,1,Female
2017-03-25,4,0,Unlisted
2017-03-25,10,1,Other
2017-03-25,3,0,Male
2017-03-25,2,1,Other
2017-03-25,8,1,Female
2017-03-25,9,0,Male
2017-03-25,1,0,Male
2017-03-25,5,0,Unlisted
2017-03-25,10,0,Unlisted
2017-03-25,19,1,Male
2017-03-25,5,0,Other
2017-03-25,7,1,Unlisted
2017-03-25,9,1,Other
2017-03-25,4,1,Unlisted
2017-03-25,4,0,Male
2017-03-25,1,0,Female
2017-03-25,3,0,Unlisted
2017-03-25,5,0,Unlisted
2017-03-25,7,0,Female
2017-03-25,6,1,Male
2017-03-25,2,0,Female
2017-03-25,6,1,Male
2017-03-25,16,0,Male
2017-03-25,7,0,Other
2017-03-25,2,0,Other
2017-03-25,15,0,Other
2017-03-25,4,0,Female
2017-03-25,2,0,Unlisted
2017-03-25,4,1,Male
2017-03-25,6,0,Other
2017-03-25,4,0,Other
2017-03-25,15,1,Unlisted
2017-03-25,2,1,Male
2017-03-25,1,1,Female
2017-03-25,11,1,Other
2017-03-25,4,0,Other
2017-03-25,8,0,Male
2017-03-25,2,1,Unlisted
2017-03-25,4,1,Other
2017-03-25,4,1,Female
2017-03-25,1,1,Unlisted
2017-03-25,4,1,Female
2017-03-25,6,1,Female
2017-03-25,3,0,Unlisted
2017-03-25,9,0,Other
2017-03-25,13,0,Other
2017-03-25,4,1,Unlisted
2017-03-25,7,1,Other
2017-03-25,6,1,Male
2017-03-25,2,0,Unlisted
2017-03-25,6,1,Other
2017-03-25,6,0,Other
2017-03-25,1,0,Unlisted
2017-03-25,7,1,Other
2017-03-25,5,1,Other
2017-03-25,5,1,Unlisted
2017-03-25,13,1,Male
2017-03-25,5,0,Female
2017-03-25,2,1,Male
2017-03-25,5,1,Female
2017-03-25,5,1,Other
2017-03-25,4,1,Unlisted
2017-03-25,1,0,Male
2017-03-25,11,0,Unlisted
2017-03-25,3,0,Unlisted
2017-03-25,1,0,Other
2017-03-25,12,0,Male
2017-03-25,4,0,Male
2017-03-25,1,0,Unlisted
2017-03-25,24,1,Other
2017-03-25,13,0,Unlisted
2017-03-25,3,0,Unlisted
2017-03-25,3,0,Female
2017-03-25,15,0,Unlisted
2017-03-25,16,0,Unlisted
2017-03-25,3,0,Other
2017-03-25,14,1,Male
2017-03-25,25,0,Unlisted
2017-03-25,2,1,Unlisted
2017-03-25,3,0,Female
2017-03-25,10,1,Female
2017-03-25,2,1,Unlisted
2017-03-25,13,1,Male
2017-03-25,2,1,Other
2017-03-25,5,1,Male
2017-03-25,1,0,Unlisted
2017-03-26,2,0,Other
2017-03-26,1,1,Female
2017-03-26,2,1,Female
2017-03-26,1,0,Female
2017-03-26,4,0,Other
2017-03-26,2,1,Male
2017-03-26,1,0,Female
2017-03-26,2,0,Other
2017-03-26,2,0,Other
2017-03-26,7,1,Other
2017-03-26,7,0,Unlisted
2017-03-26,5,0,Unlisted
2017-03-26,11,0,Unlisted
2017-03-26,8,1,Male
2017-03-26,8,0,Unlisted
2017-03-26,2,0,Unlisted
2017-03-26,6,1,Other
2017-03-26,6,0,Other
2017-03-26,5,0,Other
2017-03-26,14,0,Female
2017-03-26,7,0,Female
2017-03-26,3,0,Unlisted
2017-03-26,11,1,Other
2017-03-26,7,1,Unlisted
2017-03-26,5,1,Female
2017-03-26,5,1,Other
2017-03-26,1,0,Male
2017-03-26,5,1,Other
2017-03-26,17,0,Male
2017-03-26,12,0,Other
2017-03-26,1,1,Unlisted
2017-03-26,2,1,Female
2017-03-26,1,0,Female
2017-03-26,6,1,Male
2017-03-26,2,0,Male
2017-03-26,18,1,Unlisted
2017-03-26,2,1,Female
2017-03-26,7,1,Other
2017-03-26,18,0,Female
2017-03-26,11,1,Other
2017-03-26,10,1,Other
2017-03-26,3,1,Other
2017-03-26,1,0,Male
2017-03-26,1,1,Female
2017-03-26,11,1,Unlisted
2017-03-26,8,1,Unlisted
2017-03-26,1,1,Unlisted
2017-03-26,3,0,Unlisted
2017-03-26,5,1,Unlisted
2017-03-26,1,0,Other
2017-03-26,1,0,Other
2017-03-26,12,1,Female
2017-03-26,7,0,Other
2017-03-26,14,1,Other
2017-03-26,12,0,Male
2017-03-26,3,0,Other
2017-03-26,15,0,Male
2017-03-26,1,0,Other
2017-03-26,8,1,Unlisted
2017-03-26,2,1,Male
2017-03-26,5,0,Other
2017-03-26,17,1,Female
2017-03-26,4,1,Male
2017-03-26,15,1,Unlisted
2017-03-26,2,0,Female
2017-03-26,13,1,Other
2017-03-26,4,1,Other
2017-03-26,14,0,Unlisted
2017-03-26,3,1,Other
2017-03-26,4,0,Female
2017-03-26,5,1,Other
2017-03-26,1,1,Other
2017-03-26,2,1,Other
2017-03-26,4,1,Male
2017-03-26,1,0,Female
2017-03-26,12,0,Male
2017-03-26,8,1,Other
2017-03-26,20,1,Female
2017-03-26,3,0,Male
2017-03-26,4,1,Unlisted
2017-03-26,1,1,Female
2017-03-26,7,0,Male
2017-03-26,7,1,Other
2017-03-26,1,1,Female
2017-03-26,3,0,Unlisted
2017-03-26,3,1,Female
2017-03-26,11,1,Male
2017-03-26,4,0,Unlisted
2017-03-26,11,0,Other
2017-03-26,18,1,Unlisted
2017-03-26,1,1,Unlisted
2017-03-26,23,1,Female
2017-03-26,2,1,Male
2017-03-26,8,0,Female
2017-03-26,4,1,Male
2017-03-26,8,0,Other
2017-03-26,2,0,Unlisted
2017-03-26,7,1,Other
2017-03-26,9,1,Unlisted
2017-03-26,2,0,Female
2017-03-26,6,0,Other
2017-03-26,5,0,Male
2017-03-26,1,1,Female
2017-03-26,3,0,Other
2017-03-26,3,0,Female
2017-03-26,4,1,Unlisted
2017-03-26,1,0,Unlisted
2017-03-26,4,1,Unlisted
2017-03-26,9,1,Female
2017-03-26,2,0,Female
2017-03-26,4,1,Other
2017-03-26,10,0,Male
2017-03-26,7,1,Male
2017-03-26,11,0,Female
2017-03-26,1,0,Unlisted
2017-03-26,2,0,Unlisted
2017-03-26,3,1,Other
2017-03-26,23,1,Other
2017-03-26,1,0,Other
2017-03-26,1,1,Male
2017-03-26,9,0,Male
2017-03-26,6,1,Other
2017-03-26,17,1,Unlisted
2017-03-26,9,0,Male
2017-03-26,18,0,Male
2017-03-26,3,0,Female
2017-03-26,15,0,Male
2017-03-26,1,1,Male
2017-03-26,2,1,Male
2017-03-26,3,1,Other
2017-03-26,3,0,Female
2017-03-26,2,0,Unlisted
2017-03-26,11,1,Other
2017-03-26,3,0,Female
2017-03-26,10,0,Other
2017-03-26,13,1,Unlisted
2017-03-26,2,0,Other
2017-03-26,2,1,Other
2017-03-26,3,1,Male
2017-03-26,10,1,Male
2017-03-26,13,0,Male
2017-03-26,2,0,Male
2017-03-26,1,0,Other
2017-03-26,1,1,Male
2017-03-26,10,0,Female
2017-03-26,2,1,Other
2017-03-26,2,0,Male
2017-03-26,5,0,Unlisted
2017-03-26,10,1,Male
2017-03-26,17,0,Other
2017-03-26,1,1,Male
2017-03-26,3,1,Female
2017-03-26,36,0,Male
2017-03-26,1,0,Male
2017-03-26,3,0,Female
2017-03-26,18,0,Male
2017-03-26,5,1,Unlisted
2017-03-26,4,1,Other
2017-03-26,5,0,Female
2017-03-26,2,0,Unlisted
2017-03-26,7,0,Unlisted
2017-03-26,4,0,Female
2017-03-26,11,0,Female
2017-03-26,12,1,Other
2017-03-26,7,0,Male
2017-03-26,14,1,Female
2017-03-26,7,1,Other
2017-03-26,1,1,Other
2017-03-26,7,1,Unlisted
2017-03-26,4,1,Other
2017-03-26,3,0,Other
2017-03-26,3,1,Other
2017-03-26,2,0,Unlisted
2017-03-26,5,1,Female
2017-03-26,10,1,Unlisted
2017-03-26,1,1,Unlisted
2017-03-26,8,1,Male
2017-03-26,6,0,Unlisted
2017-03-26,5,1,Female
2017-03-26,6,0,Other
2017-03-26,1,1,Unlisted
2017-03-26,9,1,Unlisted
2017-03-26,4,0,Male
2017-03-26,3,1,Other
2017-03-26,12,0,Female
2017-03-26,5,0,Other
2017-03-27,3,0,Female
2017-03-27,8,0,Unlisted
2017-03-27,5,1,Male
2017-03-27,2,0,Male
2017-03-27,7,1,Other
2017-03-27,6,0,Other
2017-03-27,3,0,Male
2017-03-27,23,1,Male
2017-03-27,2,0,Female
2017-03-27,3,0,Female
2017-03-27,21,0,Male
2017-03-27,7,1,Unlisted
2017-03-27,11,0,Unlisted
2017-03-27,15,0,Other
2017-03-27,6,0,Unlisted
2017-03-27,17,1,Female
2017-03-27,1,1,Unlisted
2017-03-27,2,1,Other
2017-03-27,5,1,Other
2017-03-27,2,1,Other
2017-03-27,12,1,Female
2017-03-27,1,0,Unlisted
2017-03-27,7,0,Male
2017-03-27,27,1,Unlisted
2017-03-27,1,1,Other
2017-03-27,7,0,Other
2017-03-27,2,1,Female
2017-03-27,8,0,Female
2017-03-27,14,0,Female
2017-03-27,3,1,Female
2017-03-27,4,0,Other
2017-03-27,25,0,Male
2017-03-27,7,1,Female
2017-03-27,20,1,Male
2017-03-27,7,0,Other
2017-03-27,12,1,Other
2017-03-27,10,0,Unlisted
2017-03-27,7,1,Female
2017-03-27,1,1,Other
2017-03-27,10,0,Other
2017-03-27,6,1,Female
2017-03-27,4,0,Female
2017-03-27,11,1,Male
2017-03-27,1,0,Female
2017-03-27,4,1,Unlisted
2017-03-27,20,1,Female
2017-03-27,11,0,Other
2017-03-27,6,0,Female
2017-03-27,4,0,Other
2017-03-27,1,1,Unlisted
2017-03-27,10,1,Unlisted
2017-03-27,1,0,Female
2017-03-27,1,0,Unlisted
2017-03-27,7,1,Other
2017-03-27,1,1,Other
2017-03-27,1,0,Male
2017-03-27,2,0,Male
2017-03-27,2,0,Male
2017-03-27,6,0,Unlisted
2017-03-27,2,1,Male
2017-03-27,1,1,Other
2017-03-27,6,1,Male
2017-03-27,4,1,Male
2017-03-27,20,1,Unlisted
2017-03-27,7,0,Male
2017-03-27,2,0,Unlisted
2017-03-27,20,0,Male
2017-03-27,3,1,Other
2017-03-27,12,0,Unlisted
2017-03-27,8,0,Unlisted
2017-03-27,21,0,Male
2017-03-27,1,1,Unlisted
2017-03-27,1,0,Other
2017-03-27,2,1,Other
2017-03-27,3,1,Other
2017-03-27,4,0,Female
2017-03-27,1,1,Male
2017-03-27,22,1,Male
2017-03-27,14,0,Other
2017-03-27,7,1,Unlisted
2017-03-27,3,1,Unlisted
2017-03-27,1,1,Unlisted
2017-03-27,8,1,Female
2017-03-27,3,1,Unlisted
2017-03-27,4,0,Female
2017-03-27,3,1,Male
2017-03-27,9,1,Female
2017-03-27,2,0,Male
2017-03-27,4,0,Female
2017-03-27,5,0,Other
2017-03-27,11,1,Unlisted
2017-03-27,13,1,Unlisted
2017-03-27,2,0,Unlisted
2017-03-27,3,0,Male
2017-03-27,4,0,Male
2017-03-27,3,1,Male
2017-03-27,2,0,Male
2017-03-27,4,1,Female
2017-03-27,6,1,Unlisted
2017-03-27,23,0,Other
2017-03-27,1,0,Other
2017-03-27,4,0,Male
2017-03-27,6,0,Other
2017-03-27,3,1,Female
2017-03-27,5,0,Other
2017-03-27,2,1,Male
2017-03-27,2,0,Unlisted
2017-03-27,3,1,Unlisted
2017-03-27,10,1,Male
2017-03-27,15,0,Unlisted
2017-03-27,11,0,Female
2017-03-27,3,1,Unlisted
2017-03-27,1,1,Other
2017-03-27,2,0,Unlisted
2017-03-27,2,1,Unlisted
2017-03-27,1,1,Unlisted
2017-03-27,3,1,Other
2017-03-27,23,1,Unlisted
2017-03-27,12,1,Female
2017-03-27,5,0,Unlisted
2017-03-27,10,1,Unlisted
2017-03-27,3,1,Male
2017-03-27,2,0,Unlisted
2017-03-27,2,0,Male
2017-03-27,5,1,Male
2017-03-27,6,0,Other
2017-03-27,12,0,Male
2017-03-27,2,0,Male
2017-03-27,18,1,Female
2017-03-27,19,0,Male
2017-03-27,3,0,Male
2017-03-27,6,0,Unlisted
2017-03-27,6,1,Other
2017-03-27,1,0,Unlisted
2017-03-27,8,0,Unlisted
2017-03-27,3,1,Male
2017-03-27,2,0,Other
2017-03-27,7,1,Other
2017-03-27,1,1,Male
2017-03-27,1,1,Female
2017-03-27,1,0,Male
2017-03-27,8,1,Male
2017-03-27,3,0,Other
2017-03-27,10,1,Female
2017-03-27,7,1,Male
2017-03-27,1,0,Unlisted
2017-03-27,1,0,Unlisted
2017-03-27,2,0,Male
2017-03-27,9,1,Male
2017-03-27,1,1,Female
2017-03-27,6,0,Male
2017-03-27,4,0,Unlisted
2017-03-27,3,0,Unlisted
2017-03-27,2,0,Other
2017-03-27,11,1,Unlisted
2017-03-27,4,1,Female
2017-03-27,6,1,Male
2017-03-27,7,0,Female
2017-03-27,10,0,Female
2017-03-27,16,1,Unlisted
2017-03-27,1,0,Male
2017-03-27,1,1,Other
2017-03-27,12,0,Unlisted
2017-03-27,4,0,Unlisted
2017-03-27,1,0,Other
2017-03-27,2,1,Female
2017-03-27,12,1,Female
2017-03-27,4,1,Unlisted
2017-03-27,4,1,Male
2017-03-27,2,1,Other
2017-03-27,5,1,Other
2017-03-27,10,1,Male
2017-03-27,1,0,Male
2017-03-27,9,1,Unlisted
2017-03-27,1,1,Female
2017-03-27,2,0,Other
2017-03-27,1,1,Unlisted
2017-03-27,21,1,Male
2017-03-27,3,1,Other
2017-03-27,25,1,Unlisted
2017-03-27,1,0,Male
2017-03-27,1,1,Male
2017-03-27,6,1,Other
2017-03-27,1,1,Female
2017-03-27,9,0,Unlisted
2017-03-27,7,0,Female
2017-03-27,1,0,Male
2017-03-27,17,1,Unlisted
2017-03-27,2,0,Other
2017-03-27,35,0,Female
2017-03-27,1,1,Male
